"","duration","maxGrip","maxGripTime","maxGripTimeRel","condition","type","period","gripType","num","file","obsisSubj","obsisSession","obsisTrial","fins","stick","stickcm","orientation","stickcmCentered","stickFiveRef","stickNineRef","stickElevenRef","finsSumCoded"
"627",0.808333333333333,94.4708306975847,0.691666666666667,0.855670103092783,"7","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_001-TRIAL_006.csv","078","001","006","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"628",0.666666666666667,92.6504247246494,0,0,"8","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_001-TRIAL_006.csv","078","001","006","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"629",0.633333333333333,90.7242741907354,0,0,"9","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_001-TRIAL_006.csv","078","001","006","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"630",0.558333333333333,115.635513161618,0.0583333333333333,0.104477611940299,"10","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_001-TRIAL_006.csv","078","001","006","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"631",0.65,111.498784667052,0,0,"11","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_001-TRIAL_006.csv","078","001","006","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"632",0.633333333333333,111.003147895743,0,0,"12","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_001-TRIAL_006.csv","078","001","006","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"633",0.366666666666667,70.8596852014464,0.35,0.954545454545455,"1","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_007.csv","078","002","007","none","five",5,"horizontal",-3,"five","five","five","none"
"634",0.358333333333333,66.1922693486024,0.0333333333333333,0.0930232558139535,"2","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_007.csv","078","002","007","open","five",5,"horizontal",-3,"five","five","five","open"
"635",0.375,64.2495140311019,0.283333333333333,0.755555555555556,"3","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_007.csv","078","002","007","closed","five",5,"horizontal",-3,"five","five","five","closed"
"636",0.316666666666667,85.2408368286907,0,0,"4","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_007.csv","078","002","007","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"637",0.408333333333333,87.9487312775146,0,0,"5","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_007.csv","078","002","007","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"638",0.416666666666667,76.8896976084761,0.275,0.66,"6","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_007.csv","078","002","007","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"639",0.475,105.600632692022,0,0,"7","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_007.csv","078","002","007","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"640",0.45,87.3776381777867,0,0,"8","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_007.csv","078","002","007","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"641",0.45,92.5668862199972,0.391666666666667,0.87037037037037,"9","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_007.csv","078","002","007","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"642",0.366666666666667,114.153402477374,0.283333333333333,0.772727272727273,"10","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_007.csv","078","002","007","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"643",0.416666666666667,125.131441630229,0,0,"11","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_007.csv","078","002","007","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"644",0.416666666666667,110.571241047756,0.025,0.06,"12","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_007.csv","078","002","007","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"645",0.441666666666667,70.7657390447126,0.175,0.39622641509434,"1","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_008.csv","078","002","008","none","five",5,"horizontal",-3,"five","five","five","none"
"646",0.333333333333333,67.3091271043659,0.241666666666667,0.725,"2","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_008.csv","078","002","008","open","five",5,"horizontal",-3,"five","five","five","open"
"647",0.325,70.8209396565812,0,0,"3","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_008.csv","078","002","008","closed","five",5,"horizontal",-3,"five","five","five","closed"
"648",0.391666666666667,84.3873886040666,0.0166666666666667,0.0425531914893617,"4","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_008.csv","078","002","008","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"649",0.45,88.0197506201746,0.0583333333333333,0.12962962962963,"5","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_008.csv","078","002","008","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"650",0.341666666666667,82.694244317317,0.05,0.146341463414634,"6","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_008.csv","078","002","008","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"651",0.333333333333333,99.2381602202799,0.25,0.75,"7","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_008.csv","078","002","008","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"652",0.325,95.890656318245,0.216666666666667,0.666666666666667,"8","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_008.csv","078","002","008","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"653",0.35,92.5210556566238,0.35,1,"9","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_008.csv","078","002","008","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"654",0.408333333333333,107.483875939235,0.15,0.36734693877551,"10","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_008.csv","078","002","008","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"655",0.441666666666667,123.344913155836,0.325,0.735849056603774,"11","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_008.csv","078","002","008","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"656",0.316666666666667,113.81896248388,0,0,"12","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_008.csv","078","002","008","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"657",0.3,70.8130059878282,0,0,"1","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_009.csv","078","002","009","none","five",5,"horizontal",-3,"five","five","five","none"
"658",0.333333333333333,72.0173862572896,0,0,"2","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_009.csv","078","002","009","open","five",5,"horizontal",-3,"five","five","five","open"
"659",0.366666666666667,75.547276243848,0,0,"3","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_009.csv","078","002","009","closed","five",5,"horizontal",-3,"five","five","five","closed"
"660",0.4,84.5962051472475,0.075,0.1875,"4","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_009.csv","078","002","009","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"661",0.366666666666667,89.791562501683,0.0166666666666667,0.0454545454545455,"5","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_009.csv","078","002","009","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"662",0.341666666666667,80.6121023317253,0,0,"6","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_009.csv","078","002","009","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"663",0.4,101.435895106934,0.175,0.4375,"7","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_009.csv","078","002","009","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"664",0.466666666666667,98.833032652991,0.1,0.214285714285714,"8","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_009.csv","078","002","009","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"665",0.483333333333333,90.9853011243415,0.191666666666667,0.396551724137931,"9","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_009.csv","078","002","009","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"666",0.333333333333333,110.787795183608,0.266666666666667,0.8,"10","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_009.csv","078","002","009","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"667",0.341666666666667,126.909652935385,0,0,"11","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_009.csv","078","002","009","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"668",0.391666666666667,110.99954027133,0.0583333333333333,0.148936170212766,"12","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_009.csv","078","002","009","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"669",0.316666666666667,71.4001095598269,0.0916666666666667,0.289473684210526,"1","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_010.csv","078","002","010","none","five",5,"horizontal",-3,"five","five","five","none"
"670",0.35,79.7079989810236,0.108333333333333,0.30952380952381,"2","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_010.csv","078","002","010","open","five",5,"horizontal",-3,"five","five","five","open"
"671",0.391666666666667,66.1633962462388,0,0,"3","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_010.csv","078","002","010","closed","five",5,"horizontal",-3,"five","five","five","closed"
"672",0.358333333333333,90.1590742942699,0.075,0.209302325581395,"4","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_010.csv","078","002","010","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"673",0.375,89.9689539313681,0.375,1,"5","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_010.csv","078","002","010","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"674",0.416666666666667,82.5045600970127,0.266666666666667,0.64,"6","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_010.csv","078","002","010","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"675",0.333333333333333,99.5796160814554,0.158333333333333,0.475,"7","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_010.csv","078","002","010","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"676",0.325,99.5356430604959,0,0,"8","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_010.csv","078","002","010","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"677",0.325,95.1298107162135,0.108333333333333,0.333333333333333,"9","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_010.csv","078","002","010","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"678",0.341666666666667,119.875329443484,0,0,"10","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_010.csv","078","002","010","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"679",0.283333333333333,123.687554926598,0.108333333333333,0.382352941176471,"11","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_010.csv","078","002","010","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"680",0.408333333333333,111.547787933736,0.275,0.673469387755102,"12","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_078/GRI_078-SESSION_002-TRIAL_010.csv","078","002","010","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"681",0.55,65.6745257151885,0,0,"1","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_002.csv","079","002","002","none","five",5,"horizontal",-3,"five","five","five","none"
"682",0.575,62.2458276954259,0.158333333333333,0.27536231884058,"2","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_002.csv","079","002","002","open","five",5,"horizontal",-3,"five","five","five","open"
"683",0.708333333333333,59.03605925424,0.4,0.564705882352941,"3","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_002.csv","079","002","002","closed","five",5,"horizontal",-3,"five","five","five","closed"
"684",0.55,82.495126481885,0.0833333333333333,0.151515151515151,"4","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_002.csv","079","002","002","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"685",0.591666666666667,74.1749796929655,0.591666666666667,1,"5","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_002.csv","079","002","002","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"686",0.675,79.6946714360382,0.475,0.703703703703704,"6","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_002.csv","079","002","002","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"687",0.575,90.005502361527,0.441666666666667,0.768115942028986,"7","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_002.csv","079","002","002","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"688",0.816666666666667,83.739149518028,0.0166666666666667,0.0204081632653061,"8","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_002.csv","079","002","002","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"689",0.591666666666667,88.8924975781482,0.308333333333333,0.52112676056338,"9","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_002.csv","079","002","002","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"690",0.65,106.401516363249,0.333333333333333,0.512820512820513,"10","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_002.csv","079","002","002","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"691",0.708333333333333,117.740601892368,0.191666666666667,0.270588235294118,"11","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_002.csv","079","002","002","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"692",0.675,99.9874078129135,0.291666666666667,0.432098765432099,"12","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_002.csv","079","002","002","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"693",0.733333333333333,70.3806016157859,0.133333333333333,0.181818181818182,"1","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_003.csv","079","002","003","none","five",5,"horizontal",-3,"five","five","five","none"
"694",0.7,69.0027679318729,0,0,"2","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_003.csv","079","002","003","open","five",5,"horizontal",-3,"five","five","five","open"
"695",0.691666666666667,64.6456698902475,0,0,"3","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_003.csv","079","002","003","closed","five",5,"horizontal",-3,"five","five","five","closed"
"696",0.533333333333333,85.4747135017997,0.358333333333333,0.671875,"4","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_003.csv","079","002","003","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"697",0.808333333333333,88.1878243982402,0.4,0.494845360824742,"5","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_003.csv","079","002","003","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"698",0.575,92.1723173882187,0.133333333333333,0.231884057971014,"6","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_003.csv","079","002","003","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"699",0.65,105.103308879247,0.416666666666667,0.641025641025641,"7","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_003.csv","079","002","003","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"700",0.608333333333333,94.5324945454873,0.608333333333333,1,"8","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_003.csv","079","002","003","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"701",0.691666666666667,95.4483441766723,0.125,0.180722891566265,"9","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_003.csv","079","002","003","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"702",0.675,104.656877132812,0.583333333333333,0.864197530864197,"10","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_003.csv","079","002","003","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"703",0.65,122.999655785203,0.258333333333333,0.397435897435897,"11","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_003.csv","079","002","003","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"704",0.575,109.350821744863,0,0,"12","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_003.csv","079","002","003","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"705",0.675,69.5195784892001,0.558333333333333,0.827160493827161,"1","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_004.csv","079","002","004","none","five",5,"horizontal",-3,"five","five","five","none"
"706",0.616666666666667,67.2764910054968,0,0,"2","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_004.csv","079","002","004","open","five",5,"horizontal",-3,"five","five","five","open"
"707",0.65,70.5099070091047,0,0,"3","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_004.csv","079","002","004","closed","five",5,"horizontal",-3,"five","five","five","closed"
"708",0.733333333333333,81.3742030894534,0.541666666666667,0.738636363636364,"4","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_004.csv","079","002","004","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"709",0.675,81.9922153801378,0,0,"5","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_004.csv","079","002","004","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"710",0.55,77.9918989779559,0.3,0.545454545454545,"6","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_004.csv","079","002","004","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"711",0.691666666666667,92.2470347722767,0,0,"7","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_004.csv","079","002","004","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"712",0.7,103.067558156772,0.108333333333333,0.154761904761905,"8","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_004.csv","079","002","004","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"713",0.591666666666667,92.8982586432443,0.591666666666667,1,"9","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_004.csv","079","002","004","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"714",0.616666666666667,113.303854110885,0.408333333333333,0.662162162162162,"10","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_004.csv","079","002","004","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"715",0.758333333333333,121.621991533177,0.258333333333333,0.340659340659341,"11","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_004.csv","079","002","004","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"716",0.65,112.822701061572,0.341666666666667,0.525641025641026,"12","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_004.csv","079","002","004","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"717",0.691666666666667,70.0930638476347,0.366666666666667,0.530120481927711,"1","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_005.csv","079","002","005","none","five",5,"horizontal",-3,"five","five","five","none"
"718",0.458333333333333,70.0699533646151,0.141666666666667,0.309090909090909,"2","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_005.csv","079","002","005","open","five",5,"horizontal",-3,"five","five","five","open"
"719",0.65,71.0536571323405,0.258333333333333,0.397435897435897,"3","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_005.csv","079","002","005","closed","five",5,"horizontal",-3,"five","five","five","closed"
"720",0.516666666666667,91.502596826772,0.325,0.629032258064516,"4","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_001-TRIAL_005.csv","079","001","005","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"721",0.633333333333333,84.2548293289925,0.108333333333333,0.171052631578947,"5","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_005.csv","079","002","005","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"722",0.575,84.0174581705714,0.475,0.826086956521739,"6","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_005.csv","079","002","005","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"723",0.6,98.6017611363736,0.025,0.0416666666666667,"7","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_005.csv","079","002","005","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"724",0.491666666666667,97.4829482285082,0.333333333333333,0.677966101694915,"8","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_005.csv","079","002","005","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"725",0.616666666666667,98.354619853175,0.591666666666667,0.959459459459459,"9","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_005.csv","079","002","005","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"726",0.691666666666667,115.593832999233,0,0,"10","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_005.csv","079","002","005","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"727",0.633333333333333,125.770201721559,0,0,"11","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_002-TRIAL_005.csv","079","002","005","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"728",0.575,109.802093843733,0,0,"12","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_001-TRIAL_005.csv","079","001","005","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"729",0.333333333333333,72.0570699948648,0.0416666666666667,0.125,"1","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_001-TRIAL_006.csv","079","001","006","none","five",5,"horizontal",-3,"five","five","five","none"
"730",0.283333333333333,70.3201812970292,0.283333333333333,1,"2","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_001-TRIAL_006.csv","079","001","006","open","five",5,"horizontal",-3,"five","five","five","open"
"731",0.333333333333333,66.8926147870325,0.333333333333333,1,"3","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_001-TRIAL_006.csv","079","001","006","closed","five",5,"horizontal",-3,"five","five","five","closed"
"732",0.35,79.7392635095375,0.291666666666667,0.833333333333333,"4","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_001-TRIAL_006.csv","079","001","006","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"733",0.266666666666667,84.3797482737319,0.0583333333333333,0.21875,"5","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_001-TRIAL_006.csv","079","001","006","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"734",0.316666666666667,82.8068629791369,0,0,"6","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_001-TRIAL_006.csv","079","001","006","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"735",0.341666666666667,98.231362988948,0,0,"7","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_001-TRIAL_006.csv","079","001","006","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"736",0.333333333333333,100.409412531399,0.00833333333333333,0.025,"8","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_001-TRIAL_006.csv","079","001","006","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"737",0.341666666666667,92.438684088371,0.133333333333333,0.390243902439024,"9","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_001-TRIAL_006.csv","079","001","006","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"738",0.366666666666667,110.856112626994,0,0,"10","ESTIMATION","STEADY",NA,0,"./ABtestENG/GRI_079/GRI_079-SESSION_001-TRIAL_006.csv","079","001","006","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
